Credit Card Number,Name,ID Number,Amount,Direction,Transaction Time
4003158798690546,Deborah Kennedy,670222171,6144,in,2022-12-30 12:43:20
4003158798690546,Deborah Kennedy,670222171,9750,out,2022-12-30 13:43:01
4003158798690546,Deborah Kennedy,670222171,7894,in,2022-12-30 14:33:38
4003158798690546,Deborah Kennedy,670222171,7722,in,2022-12-30 18:32:17
4003158798690546,Deborah Kennedy,670222171,4049,out,2022-12-30 18:38:03
4003158798690546,Deborah Kennedy,670222171,8285,in,2022-12-30 19:06:47
4003158798690546,Deborah Kennedy,670222171,3254,in,2022-12-30 19:56:42
4003158798690546,Deborah Kennedy,670222171,4875,in,2022-12-30 20:04:17
4003158798690546,Deborah Kennedy,670222171,7562,in,2022-12-30 20:11:46
4003158798690546,Deborah Kennedy,670222171,8416,out,2022-12-30 20:20:24
4003158798690546,Deborah Kennedy,670222171,9398,out,2022-12-30 20:21:08
4003289319105977,Kathleen Welch,010915228,5121,out,2022-12-30 02:03:01
4003289319105977,Kathleen Welch,010915228,6544,out,2022-12-30 02:05:45
4003289319105977,Kathleen Welch,010915228,2706,out,2022-12-30 04:50:17
4003289319105977,Kathleen Welch,010915228,7980,in,2022-12-30 07:56:05
4003289319105977,Kathleen Welch,010915228,5501,in,2022-12-30 09:24:00
4003289319105977,Kathleen Welch,010915228,3698,in,2022-12-30 09:24:39
4003289319105977,Kathleen Welch,010915228,3671,out,2022-12-30 10:43:12
4003289319105977,Kathleen Welch,010915228,5931,out,2022-12-30 11:41:53
4003289319105977,Kathleen Welch,010915228,128,out,2022-12-30 13:42:43
4003289319105977,Kathleen Welch,010915228,6943,out,2022-12-30 13:47:18
4003289319105977,Kathleen Welch,010915228,9828,out,2022-12-30 21:14:15
4003289319105977,Kathleen Welch,010915228,7558,out,2022-12-30 22:15:43
4003703803488400,Brenda Brock,02060570,9447,out,2022-12-30 03:37:02
4003703803488400,Brenda Brock,02060570,803,in,2022-12-30 22:08:07
4003703803488400,Brenda Brock,02060570,3624,in,2022-12-30 22:25:56
4003754241227082,David Sutton,030716280,1477,in,2022-12-30 02:21:20
4003754241227082,David Sutton,030716280,1365,in,2022-12-30 06:31:20
4003754241227082,David Sutton,030716280,8071,in,2022-12-30 06:40:59
4003754241227082,David Sutton,030716280,7361,in,2022-12-30 21:37:36
4003754241227082,David Sutton,030716280,7440,out,2022-12-30 21:57:35
4004015051840540,Elizabeth Smith,610228921,1517,in,2022-12-30 06:02:01
4004015051840540,Elizabeth Smith,610228921,3033,out,2022-12-30 09:47:11
4004015051840540,Elizabeth Smith,610228921,9994,in,2022-12-30 09:47:29
4004015051840540,Elizabeth Smith,610228921,2045,in,2022-12-30 12:16:08
4004015051840540,Elizabeth Smith,610228921,7870,out,2022-12-30 18:56:49
4004066534556112,Javier Woods,45121657,9881,out,2022-12-30 00:21:22
4004066534556112,Javier Woods,45121657,9333,out,2022-12-30 01:37:36
4004066534556112,Javier Woods,45121657,195,out,2022-12-30 07:22:51
4004066534556112,Javier Woods,45121657,5967,in,2022-12-30 08:31:53
4004066534556112,Javier Woods,45121657,7584,out,2022-12-30 09:05:51
4004066534556112,Javier Woods,45121657,6089,in,2022-12-30 09:08:16
4004066534556112,Javier Woods,45121657,3751,in,2022-12-30 09:15:07
4004066534556112,Javier Woods,45121657,9690,out,2022-12-30 19:17:38
4004066534556112,Javier Woods,45121657,3057,in,2022-12-30 21:27:58
4004066534556112,Javier Woods,45121657,6900,in,2022-12-30 23:46:35
4004066534556112,Javier Woods,45121657,2049,out,2022-12-30 23:55:17
4005337210187053,Sherri Davis,660111490,7247,in,2022-12-30 02:11:47
4005337210187053,Sherri Davis,660111490,7581,out,2022-12-30 07:17:27
4005337210187053,Sherri Davis,660111490,1730,in,2022-12-30 07:47:59
4005337210187053,Sherri Davis,660111490,771,in,2022-12-30 09:34:10
4005337210187053,Sherri Davis,660111490,5070,out,2022-12-30 09:52:44
4005337210187053,Sherri Davis,660111490,3842,out,2022-12-30 16:29:55
4005651841326355,Stephen Gallagher,511102503,2102,in,2022-12-30 00:24:58
4005651841326355,Stephen Gallagher,511102503,5842,in,2022-12-30 03:25:58
4005651841326355,Stephen Gallagher,511102503,8935,out,2022-12-30 05:00:26
4005651841326355,Stephen Gallagher,511102503,7329,out,2022-12-30 08:34:13
4005651841326355,Stephen Gallagher,511102503,6384,in,2022-12-30 11:10:52
4005651841326355,Stephen Gallagher,511102503,3744,in,2022-12-30 21:37:26
4005692724356770,Rachel Thompson,550925386,370,in,2022-12-30 06:00:29
4005692724356770,Rachel Thompson,550925386,7343,out,2022-12-30 06:30:44
4005692724356770,Rachel Thompson,550925386,9574,in,2022-12-30 12:53:50
4005692724356770,Rachel Thompson,550925386,6433,in,2022-12-30 14:57:36
4005692724356770,Rachel Thompson,550925386,479,out,2022-12-30 17:48:18
4005952671798675,Stacey Hernandez,610811876,879,out,2022-12-30 05:01:31
4005952671798675,Stacey Hernandez,610811876,5600,out,2022-12-30 05:46:31
4005952671798675,Stacey Hernandez,610811876,7654,out,2022-12-30 08:18:43
4005952671798675,Stacey Hernandez,610811876,503,in,2022-12-30 11:21:06
4005952671798675,Stacey Hernandez,610811876,4347,in,2022-12-30 23:42:21
4005952671798675,Stacey Hernandez,610811876,4515,in,2022-12-30 23:48:35
4005952671798675,Stacey Hernandez,610811876,5657,in,2022-12-30 23:52:03
4005952671798675,Stacey Hernandez,610811876,5420,in,2022-12-30 23:58:15
4005969756995042,Kyle Scott,60070525,2309,out,2022-12-30 05:35:24
4005969756995042,Kyle Scott,60070525,6863,in,2022-12-30 07:27:14
4005969756995042,Kyle Scott,60070525,3154,in,2022-12-30 10:26:01
4005969756995042,Kyle Scott,60070525,6635,out,2022-12-30 16:30:00
4005969756995042,Kyle Scott,60070525,2118,in,2022-12-30 20:18:54
4006061535090383,Angela Gonzalez,050224571,6618,in,2022-12-30 05:46:30
4006061535090383,Angela Gonzalez,050224571,3675,in,2022-12-30 08:13:49
4006061535090383,Angela Gonzalez,050224571,9580,out,2022-12-30 13:19:24
4006061535090383,Angela Gonzalez,050224571,5668,in,2022-12-30 18:47:46
4006209924570230,Vanessa Reynolds MD,630802507,1305,in,2022-12-30 03:09:52
4006209924570230,Vanessa Reynolds MD,630802507,8533,in,2022-12-30 04:51:25
4006209924570230,Vanessa Reynolds MD,630802507,6232,in,2022-12-30 15:28:26
4006209924570230,Vanessa Reynolds MD,630802507,7966,out,2022-12-30 15:53:24
4006209924570230,Vanessa Reynolds MD,630802507,2476,in,2022-12-30 16:54:55
4006209924570230,Vanessa Reynolds MD,630802507,2205,out,2022-12-30 19:17:07
4006209924570230,Vanessa Reynolds MD,630802507,281,in,2022-12-30 19:21:26
4006209924570230,Vanessa Reynolds MD,630802507,6054,out,2022-12-30 20:38:21
4006209924570230,Vanessa Reynolds MD,630802507,1422,in,2022-12-30 23:37:52
4006323836281578,Barbara Mccarty,920531174,5021,out,2022-12-30 05:35:22
4006323836281578,Barbara Mccarty,920531174,2265,out,2022-12-30 05:41:06
4006323836281578,Barbara Mccarty,920531174,3388,in,2022-12-30 08:21:06
4006323836281578,Barbara Mccarty,920531174,1208,in,2022-12-30 10:18:20
4006323836281578,Barbara Mccarty,920531174,2520,in,2022-12-30 17:39:15
4006323836281578,Barbara Mccarty,920531174,821,out,2022-12-30 20:40:58
4006323836281578,Barbara Mccarty,920531174,5945,in,2022-12-30 20:50:24
4007015422048630,Kari Hernandez,010929113,9548,out,2022-12-30 02:54:29
4007015422048630,Kari Hernandez,010929113,6661,in,2022-12-30 03:00:42
4007015422048630,Kari Hernandez,010929113,869,out,2022-12-30 03:05:05
4007015422048630,Kari Hernandez,010929113,1564,out,2022-12-30 04:19:14
4007015422048630,Kari Hernandez,010929113,8547,out,2022-12-30 15:21:17
4007015422048630,Kari Hernandez,010929113,3501,in,2022-12-30 15:27:37
4007075523590203,Elizabeth Johnson,530309212,8737,out,2022-12-30 00:16:09
4007075523590203,Elizabeth Johnson,530309212,847,out,2022-12-30 08:33:56
4007075523590203,Elizabeth Johnson,530309212,4549,out,2022-12-30 09:02:19
4007075523590203,Elizabeth Johnson,530309212,8822,out,2022-12-30 09:09:33
4007075523590203,Elizabeth Johnson,530309212,5249,in,2022-12-30 23:28:42
4007785181053464,Gregory Harrell,470819143,1984,out,2022-12-30 08:25:48
4007785181053464,Gregory Harrell,470819143,6299,out,2022-12-30 12:14:30
4007785181053464,Gregory Harrell,470819143,4584,in,2022-12-30 12:56:26
4007785181053464,Gregory Harrell,470819143,9099,out,2022-12-30 13:02:49
4007785181053464,Gregory Harrell,470819143,1907,in,2022-12-30 13:40:06
4007785181053464,Gregory Harrell,470819143,4018,out,2022-12-30 17:00:20
4007785181053464,Gregory Harrell,470819143,3710,out,2022-12-30 17:45:02
4007785181053464,Gregory Harrell,470819143,6236,out,2022-12-30 20:31:05
4007878976553911,Megan Clark,710723616,4805,out,2022-12-30 03:32:58
4007878976553911,Megan Clark,710723616,5364,in,2022-12-30 04:43:08
4007878976553911,Megan Clark,710723616,8686,out,2022-12-30 06:19:45
4007878976553911,Megan Clark,710723616,8362,out,2022-12-30 10:48:01
4007878976553911,Megan Clark,710723616,6238,out,2022-12-30 17:23:59
4007878976553911,Megan Clark,710723616,4317,in,2022-12-30 22:07:31
4007878976553911,Megan Clark,710723616,7940,out,2022-12-30 22:09:11
4008286802939586,Taylor Shannon,760520426,7939,in,2022-12-30 00:32:19
4008286802939586,Taylor Shannon,760520426,6041,out,2022-12-30 00:33:53
4008286802939586,Taylor Shannon,760520426,6158,out,2022-12-30 00:53:30
4008286802939586,Taylor Shannon,760520426,2950,out,2022-12-30 01:47:47
4008286802939586,Taylor Shannon,760520426,5038,out,2022-12-30 01:49:30
4008286802939586,Taylor Shannon,760520426,9657,out,2022-12-30 03:21:01
4008286802939586,Taylor Shannon,760520426,5398,in,2022-12-30 06:08:04
4008286802939586,Taylor Shannon,760520426,5851,in,2022-12-30 07:05:00
4008286802939586,Taylor Shannon,760520426,7866,out,2022-12-30 07:11:32
4008286802939586,Taylor Shannon,760520426,8619,in,2022-12-30 12:26:22
4008286802939586,Taylor Shannon,760520426,2231,out,2022-12-30 18:45:19
4008286802939586,Taylor Shannon,760520426,6576,in,2022-12-30 20:41:35
4008554435513874,Raymond Hughes,521212141,7178,in,2022-12-30 01:19:32
4008554435513874,Raymond Hughes,521212141,5461,out,2022-12-30 08:19:23
4009007518605678,Mr. Gregory Stevens,581112984,1440,out,2022-12-30 02:52:18
4009007518605678,Mr. Gregory Stevens,581112984,8281,out,2022-12-30 05:54:22
4009007518605678,Mr. Gregory Stevens,581112984,2125,in,2022-12-30 06:43:34
4009007518605678,Mr. Gregory Stevens,581112984,7223,in,2022-12-30 12:51:49
4009007518605678,Mr. Gregory Stevens,581112984,231,in,2022-12-30 14:57:40
4009007518605678,Mr. Gregory Stevens,581112984,1817,out,2022-12-30 15:48:45
4009007518605678,Mr. Gregory Stevens,581112984,9039,out,2022-12-30 17:52:11
4009007518605678,Mr. Gregory Stevens,581112984,4845,out,2022-12-30 17:54:27
4009007518605678,Mr. Gregory Stevens,581112984,4321,in,2022-12-30 20:37:08
4009007518605678,Mr. Gregory Stevens,581112984,9546,out,2022-12-30 21:04:42
4009007518605678,Mr. Gregory Stevens,581112984,2634,in,2022-12-30 23:21:46
4009083275850047,Ronald Jimenez,460716260,6047,out,2022-12-30 00:25:50
4009083275850047,Ronald Jimenez,460716260,2311,in,2022-12-30 00:27:23
4009083275850047,Ronald Jimenez,460716260,8401,in,2022-12-30 05:06:11
4009083275850047,Ronald Jimenez,460716260,9693,in,2022-12-30 16:11:25
4009083275850047,Ronald Jimenez,460716260,4198,in,2022-12-30 21:00:04
4009512912117485,David Pope,601130474,7865,out,2022-12-30 04:32:53
4009512912117485,David Pope,601130474,799,in,2022-12-30 10:10:54
4009512912117485,David Pope,601130474,1317,in,2022-12-30 16:45:54
4009512912117485,David Pope,601130474,8559,in,2022-12-30 21:00:57
4009512912117485,David Pope,601130474,5505,out,2022-12-30 21:10:05
4009539384646840,Mitchell Clark,681216447,9014,in,2022-12-30 02:43:56
4009539384646840,Mitchell Clark,681216447,8462,in,2022-12-30 03:40:15
4009539384646840,Mitchell Clark,681216447,4187,out,2022-12-30 04:30:30
4009539384646840,Mitchell Clark,681216447,6285,in,2022-12-30 04:36:51
4009539384646840,Mitchell Clark,681216447,9111,in,2022-12-30 14:35:20
4009539384646840,Mitchell Clark,681216447,5836,out,2022-12-30 14:37:54
4009539384646840,Mitchell Clark,681216447,9746,out,2022-12-30 19:13:25
4009539384646840,Mitchell Clark,681216447,6988,in,2022-12-30 23:19:31
4009539384646840,Mitchell Clark,681216447,2593,in,2022-12-30 23:47:42
4009539384646840,Mitchell Clark,681216447,7573,out,2022-12-30 23:54:03
4010858350627437,Mercedes Navarro,570220913,8149,in,2022-12-30 04:39:55
4010858350627437,Mercedes Navarro,570220913,5093,in,2022-12-30 07:14:19
4010858350627437,Mercedes Navarro,570220913,222,out,2022-12-30 09:36:37
4010858350627437,Mercedes Navarro,570220913,5152,in,2022-12-30 12:13:17
4010858350627437,Mercedes Navarro,570220913,6323,out,2022-12-30 15:59:28
4010858350627437,Mercedes Navarro,570220913,6406,out,2022-12-30 18:58:46
4010858350627437,Mercedes Navarro,570220913,3439,out,2022-12-30 19:06:22
4011035308145718,Amanda Joyce,450728445,2951,in,2022-12-30 06:42:33
4011035308145718,Amanda Joyce,450728445,8475,out,2022-12-30 07:25:38
4011035308145718,Amanda Joyce,450728445,4975,in,2022-12-30 16:12:04
4011241951451268,Adam Tucker,970107279,8484,out,2022-12-30 00:22:51
4011241951451268,Adam Tucker,970107279,1251,in,2022-12-30 00:30:14
4011241951451268,Adam Tucker,970107279,7133,in,2022-12-30 02:26:06
4011241951451268,Adam Tucker,970107279,258,out,2022-12-30 05:17:29
4011241951451268,Adam Tucker,970107279,2692,in,2022-12-30 13:21:57
4011241951451268,Adam Tucker,970107279,8804,in,2022-12-30 15:13:13
4011241951451268,Adam Tucker,970107279,4692,in,2022-12-30 18:16:59
4011322510500025,Wendy Griffith,650620544,4031,out,2022-12-30 02:20:35
4011322510500025,Wendy Griffith,650620544,168,out,2022-12-30 02:27:18
4011322510500025,Wendy Griffith,650620544,2670,in,2022-12-30 04:05:55
4011322510500025,Wendy Griffith,650620544,4209,in,2022-12-30 05:35:39
4011322510500025,Wendy Griffith,650620544,7378,in,2022-12-30 10:08:31
4011322510500025,Wendy Griffith,650620544,1287,in,2022-12-30 11:41:38
4011322510500025,Wendy Griffith,650620544,4912,out,2022-12-30 13:11:00
4011322510500025,Wendy Griffith,650620544,9986,out,2022-12-30 17:33:04
4011322510500025,Wendy Griffith,650620544,4394,out,2022-12-30 21:18:46
4011526922397149,Matthew Chen,560823524,6267,in,2022-12-30 03:24:57
4011526922397149,Matthew Chen,560823524,9356,out,2022-12-30 08:33:27
4011526922397149,Matthew Chen,560823524,8882,out,2022-12-30 20:22:29
4011526922397149,Matthew Chen,560823524,513,in,2022-12-30 20:53:56
4011526922397149,Matthew Chen,560823524,7957,out,2022-12-30 23:03:39
4011553094551352,Maria Webster,700714285,9214,in,2022-12-30 06:20:43
4011553094551352,Maria Webster,700714285,9499,in,2022-12-30 09:17:34
4011553094551352,Maria Webster,700714285,2711,out,2022-12-30 09:25:03
4011553094551352,Maria Webster,700714285,3606,out,2022-12-30 18:39:23
4012082609537804,Joshua Holder,980831499,1676,in,2022-12-30 03:00:23
4012082609537804,Joshua Holder,980831499,9045,in,2022-12-30 04:21:10
4012082609537804,Joshua Holder,980831499,7632,in,2022-12-30 05:14:20
4012082609537804,Joshua Holder,980831499,6762,out,2022-12-30 17:54:34
4012082609537804,Joshua Holder,980831499,1445,in,2022-12-30 18:42:16
4012082609537804,Joshua Holder,980831499,9423,out,2022-12-30 23:01:04
4012173369609303,Scott Ballard,620924933,2547,in,2022-12-30 00:13:26
4012173369609303,Scott Ballard,620924933,6773,in,2022-12-30 07:55:55
4012173369609303,Scott Ballard,620924933,6169,out,2022-12-30 10:42:52
4012173369609303,Scott Ballard,620924933,3094,out,2022-12-30 23:36:42
4012347351245678,Kim Cochran,85110481,5002,in,2022-12-30 00:10:43
4012347351245678,Kim Cochran,85110481,2978,in,2022-12-30 03:05:58
4012347351245678,Kim Cochran,85110481,553,out,2022-12-30 07:40:14
4012347351245678,Kim Cochran,85110481,5620,out,2022-12-30 07:42:11
4012347351245678,Kim Cochran,85110481,3164,out,2022-12-30 07:50:21
4012347351245678,Kim Cochran,85110481,172,in,2022-12-30 09:48:04
4012347351245678,Kim Cochran,85110481,1584,out,2022-12-30 14:46:03
4012347351245678,Kim Cochran,85110481,6316,out,2022-12-30 18:22:23
4012347351245678,Kim Cochran,85110481,9792,out,2022-12-30 23:00:26
4012624043654495,Jessica Alvarez,561119549,4898,out,2022-12-30 02:02:41
4012624043654495,Jessica Alvarez,561119549,6994,out,2022-12-30 02:04:47
4012624043654495,Jessica Alvarez,561119549,5268,out,2022-12-30 03:00:11
4012624043654495,Jessica Alvarez,561119549,990,out,2022-12-30 03:36:17
4012624043654495,Jessica Alvarez,561119549,5916,out,2022-12-30 04:43:10
4012624043654495,Jessica Alvarez,561119549,867,in,2022-12-30 12:17:26
4012624043654495,Jessica Alvarez,561119549,3921,out,2022-12-30 16:21:05
4012624043654495,Jessica Alvarez,561119549,5241,in,2022-12-30 18:14:04
4012624043654495,Jessica Alvarez,561119549,8040,in,2022-12-30 19:13:52
4012624043654495,Jessica Alvarez,561119549,9072,in,2022-12-30 19:15:29
4012624043654495,Jessica Alvarez,561119549,393,in,2022-12-30 20:15:58
4012657764948019,Melinda Burgess,741119920,3021,in,2022-12-30 07:01:10
4012657764948019,Melinda Burgess,741119920,612,out,2022-12-30 19:36:46
4012657764948019,Melinda Burgess,741119920,2160,in,2022-12-30 23:31:50
4013738026774424,Albert Morgan,760402710,247,out,2022-12-30 00:32:12
4013738026774424,Albert Morgan,760402710,3836,out,2022-12-30 02:27:15
4013738026774424,Albert Morgan,760402710,4889,in,2022-12-30 02:34:54
4013738026774424,Albert Morgan,760402710,1521,out,2022-12-30 02:39:29
4013738026774424,Albert Morgan,760402710,2543,out,2022-12-30 14:24:50
4013738026774424,Albert Morgan,760402710,1942,out,2022-12-30 16:20:42
4013738026774424,Albert Morgan,760402710,4381,in,2022-12-30 18:08:36
4013738026774424,Albert Morgan,760402710,9980,in,2022-12-30 18:33:20
4014993921193746,Sandra Cook,490102587,4013,out,2022-12-30 00:59:58
4014993921193746,Sandra Cook,490102587,9857,in,2022-12-30 01:43:29
4014993921193746,Sandra Cook,490102587,6948,in,2022-12-30 05:59:12
4014993921193746,Sandra Cook,490102587,3456,in,2022-12-30 09:18:12
4014993921193746,Sandra Cook,490102587,1893,out,2022-12-30 09:26:44
4014993921193746,Sandra Cook,490102587,3977,out,2022-12-30 14:18:31
4014993921193746,Sandra Cook,490102587,3170,out,2022-12-30 15:55:12
4014993921193746,Sandra Cook,490102587,8738,in,2022-12-30 16:57:56
4016542557483182,Damon Chambers,510830641,6488,out,2022-12-30 06:04:12
4016542557483182,Damon Chambers,510830641,8108,out,2022-12-30 19:23:06
4016542557483182,Damon Chambers,510830641,6157,out,2022-12-30 23:53:07
4017195461781156,Terry Miller,830912893,4708,in,2022-12-30 04:23:16
4017195461781156,Terry Miller,830912893,6252,in,2022-12-30 07:31:34
4017195461781156,Terry Miller,830912893,1397,out,2022-12-30 12:29:27
4017195461781156,Terry Miller,830912893,9931,in,2022-12-30 18:32:38
4017195461781156,Terry Miller,830912893,5656,out,2022-12-30 18:33:04
4017195461781156,Terry Miller,830912893,6388,out,2022-12-30 18:41:18
4017195461781156,Terry Miller,830912893,2158,in,2022-12-30 18:46:35
4017385683982746,Adam Turner,950118886,1798,in,2022-12-30 01:50:51
4017385683982746,Adam Turner,950118886,7354,in,2022-12-30 10:44:24
4017385683982746,Adam Turner,950118886,8774,out,2022-12-30 13:41:06
4017385683982746,Adam Turner,950118886,9789,in,2022-12-30 17:01:55
4017385683982746,Adam Turner,950118886,694,out,2022-12-30 20:44:28
4017385683982746,Adam Turner,950118886,1904,in,2022-12-30 20:48:30
4018563512562637,Darrell Bennett,011106716,3701,in,2022-12-30 02:41:14
4018563512562637,Darrell Bennett,011106716,4702,in,2022-12-30 11:06:23
4018563512562637,Darrell Bennett,011106716,5672,out,2022-12-30 11:41:40
4018563512562637,Darrell Bennett,011106716,4132,in,2022-12-30 21:41:45
4019304872871311,Beth Rocha,010129844,8508,in,2022-12-30 07:55:37
4019304872871311,Beth Rocha,010129844,2098,out,2022-12-30 08:04:50
4019304872871311,Beth Rocha,010129844,1314,in,2022-12-30 08:25:12
4019304872871311,Beth Rocha,010129844,3875,in,2022-12-30 08:41:34
4019304872871311,Beth Rocha,010129844,6790,in,2022-12-30 08:42:40
4019304872871311,Beth Rocha,010129844,5304,in,2022-12-30 09:13:33
4019304872871311,Beth Rocha,010129844,9832,in,2022-12-30 10:52:45
4019304872871311,Beth Rocha,010129844,7508,in,2022-12-30 11:43:44
4019304872871311,Beth Rocha,010129844,2477,in,2022-12-30 12:55:47
4019304872871311,Beth Rocha,010129844,9028,out,2022-12-30 17:30:32
4020024884150754,Jeff Cordova,620209768,2565,in,2022-12-30 02:51:14
4020024884150754,Jeff Cordova,620209768,7762,in,2022-12-30 05:57:47
4020024884150754,Jeff Cordova,620209768,3858,in,2022-12-30 06:42:13
4020024884150754,Jeff Cordova,620209768,3506,in,2022-12-30 09:24:56
4020024884150754,Jeff Cordova,620209768,4344,in,2022-12-30 10:36:50
4020024884150754,Jeff Cordova,620209768,1171,in,2022-12-30 16:47:12
4020024884150754,Jeff Cordova,620209768,6347,in,2022-12-30 16:54:01
4020024884150754,Jeff Cordova,620209768,7096,in,2022-12-30 18:06:54
4020024884150754,Jeff Cordova,620209768,6805,in,2022-12-30 18:46:59
4020024884150754,Jeff Cordova,620209768,1647,in,2022-12-30 20:08:39
4020024884150754,Jeff Cordova,620209768,6780,out,2022-12-30 20:11:29
4020274939613518,Kathryn Pitts,650919902,1427,in,2022-12-30 01:11:30
4020274939613518,Kathryn Pitts,650919902,7339,in,2022-12-30 09:42:34
